"","post_id","post_author","post_category","post_title","post_date_time","post_ip","post_country","post_content","post_board"
"748","M.1497106491.A.6A4","qazwsx879345","問題","choose.dir() 資料夾的選取",2017-06-10 22:54:48,NA,NA,"[軟體熟悉度]:
入門(寫過其他程式，只是對語法不熟悉)

[問題敘述]:

大大們安安

目前是有一些成果

但因為在選取資料夾的時候

要選擇太多資料夾

EX:C:/XXX/XXX/X/XX/X/XXXXXX/XXXX/XX/X/X

(因為資料量很大  分很細

在不能移動資料夾的情況下

不想要每次選都要點10幾次才能點到要去使用的資料夾

不知道有沒有甚麼辦法

例如一開始就設定在最接近的資料夾再去choose的話可以嗎?

目前不能把資料夾的路徑寫死  因為資料夾的名子可能是會變化的QQ


[關鍵字]:

資料夾的縮短

--","R_Language"
"749","M.1497015168.A.125","clansoda","問題","shiny reactiveValue observe疑問",2017-06-09 21:32:42,NA,NA,"先簡述一下我要做的事情 我想要做一個網頁讓使用者可以輸入帳號密碼後

看到根據他們權限能看到的東西

我讓使用者第一眼看到的是一個帳號輸入的格子與一個密碼格子

使用者輸入帳號密碼按下確認後

我想讓系統去比對資料庫裡面使用者資料的帳號密碼看看是否符合

如果符合則傳回TRUE否則FALSE

這是我這擷取有問題的這部分https://pastebin.com/aiKhWug2系統告訴我 closure' 類型的物件無法具有子集合

我想統整一下我的問題

1 要如何處理這個因為reactiveEvent造成的Error

2 有更好的方式來完成我想做的事情嗎

3 我目前用RMySQL來連接我另外一台電腦的MySQL

我已經有開啟防火牆設定與讓所有IP都可以連線的設定了

但是我把app傳到shinyappio上面後卻連不到我的server

我用自己的筆電連接時沒有問題

請問有前輩在shinyappio上面用過MySQL的服務嗎?

--","R_Language"
"750","M.1496998981.A.87C","jklkj","問題","在R中有類似Excel的資料剖析的語法或工具",2017-06-09 17:02:58,NA,NA,"[問題類型]:
程式諮詢(我想用R 做某件事情，但是我不知道要怎麼用R 寫出來)

[軟體熟悉度]:
入門(寫過其他程式，只是對語法不熟悉)

[問題敘述]:
目前我有A、B兩個table
我想做一件事是把兩個table先join成C，這部分沒問題我用merge
之後我想當item欄位是空值時把text的資料擷取出部分
text的資料是url類似
utm_source=apple&utm_campaign=PRO&utm_medium=banner&text_id=12228473&date=
970101&loc=65173194cbfdbb89e06742a196ec150f
我想把各別的字串丟進資料庫的欄位中
例如：
apple 丟進source欄位
PRO丟進campaign欄位
banner丟進medium欄位
65173194cbfdbb89e06742a196ec150f丟進loc欄位
但是text_id我沒有設欄位，所以不需要解析

[程式範例]:

if(C$item == """") {C$apple <- C$text}
我本來是想說先丟進去再拆解，可是我連這個最基礎的都ERROR
the condition has length > 1 and only the first element will be used
想問一下這怎麼處理
[環境敘述]:
R version 3.3.3 (2017-03-06)
Platform: x86_64-w64-mingw32/x64 (64-bit)
Running under: Windows 7 x64 (build 7601) Service Pack 1

locale:
[1] LC_COLLATE=Chinese (Traditional)_Taiwan.950  LC_CTYPE=Chinese (Traditional)_Taiwan.950
[3] LC_MONETARY=Chinese (Traditional)_Taiwan.950 LC_NUMERIC=C
[5] LC_TIME=Chinese (Traditional)_Taiwan.950

attached base packages:
[1] stats     graphics  grDevices utils     datasets  methods   base

other attached packages:
[1] RPostgreSQL_0.4-1 DBI_0.6

loaded via a namespace (and not attached):
[1] tools_3.3.3
[關鍵字]:

ETL

--","R_Language"
"751","M.1496838410.A.DBA","celestialgod","問題","Re: ggplot2 有關scale_fill_或Legends",2017-06-07 20:26:47,NA,NA,"※ 引述《BUQ (固執又暴燥)》之銘言：: [問題類型]::: 程式諮詢(我想用R 做某件事情，但是我不知道要怎麼用R 寫出來):: [軟體熟悉度]:新手(沒寫過程式，R 是我的第一次): [問題敘述]:: 請簡略描述你所要做的事情，或是這個程式的目的: [程式範例]::: 我想改  圖的Legends的文字內容  用google找到這教學: http://www.cookbook-r.com/Graphs/Legends_(ggplot2)/: 其中的一段 http://ideone.com/g0dEeN: http://i.imgur.com/tWPaACT.jpg  我想改標示上的文字也就是legend.text: http://i.imgur.com/jyAuJmW.jpg: Q1 為何範例 有時用scale_fill_manual 有時用scale_fill_discrete差別在哪？: Q2 我的程式碼 http://ideone.com/JB8Vjw 我需要畫的是 geom_density:    有很多行被註解是因為在網路上找了很多解法 試都沒有用:    沒註解的  就是我現階段妥協的畫法: http://i.imgur.com/J3NWTRi.jpg: [環境敘述]:: R version 3.3.3 (2017-03-06): Platform: x86_64-w64-mingw32/x64 (64-bit): Running under: Windows >= 8 x64 (build 9200): [關鍵字]:: Legends ggplot2都已經用ggplot2，就不要再花費太多心力再手動設定的部分，盡量讓它幫你完成

就像推文說的轉成long table即可：

畫出來的圖：http://imgur.com/a/DLG1Ilibrary(data.table)
library(plyr)
library(pipeR)
library(ggplot2)

DT <- data.table(mean = rnorm(1000), wweather = rnorm(1000, 2),
                 prmean = rnorm(1000, 2.5)) %>>%
  melt(measure.vars = 1:3) %>>%
  `[`(j = fill := mapvalues(variable, c(""mean"",""wweather"", ""prmean""),
                            c(""平均"", ""觀測"", ""75百分位"")))

ggplot(DT, aes(value, fill = fill)) +
  geom_density(alpha = 0.3) +
  labs(x = ""溫度"", title = ""2012 高雄市"", fill = ""溫度"") +
  theme(plot.title = element_text(hjust = 0.5))

--","R_Language"
"752","M.1496837550.A.2F5","celestialgod","問題","Re: 相關爬蟲問題",2017-06-07 20:12:26,NA,NA,"建議不要用XML，其實你很多程式是可以省下來不用的

用foreach，日後要改平行也可以比較簡單更動

好讀版：https://pastebin.com/xhCkV0Cdlibrary(data.table)
library(stringi)
library(lubridate)
library(foreach)
library(httr)
library(xml2)
library(rvest)
library(pipeR)

# windows才需要先把locale改成C，並用stringi::stri_conv轉成big5
backupLocale <- Sys.getlocale(""LC_COLLATE"")
Sys.setlocale(""LC_ALL"", 'C')

timeVec <- seq(ymd(""2003/01/01""), ymd(""2003/01/11""), 1)
reservoirUrl <-
""http://fhy.wra.gov.tw/ReservoirPage_2011/StorageCapacity.aspx""tmp <- foreach(time = timeVec, .final = rbindlist) %do% {
  VIEWSTATE <- GET(reservoirUrl) %>>% content %>>%
    xml_find_all(""//input[@name='__VIEWSTATE']"") %>>% xml_attr(""value"")

  postBody <- c(list(""所有水庫""),
                lapply(c(year, month, day), function(f) f(time)),
                list(VIEWSTATE)) %>>%
    `names<-`(c(paste0(""ctl00$cphMain$"",
                       c(""cboSearch"", paste0(""ucDate$cbo"",
                c(""Year"", ""Month"",""Day"")))),
                ""__VIEWSTATE""))
  outTbl <- POST(reservoirUrl, body = postBody) %>>% content %>>%
    xml_find_first(""//table[@id='ctl00_cphMain_gvList']"") %>>%
    html_table(fill = TRUE) %>>% setDT %>>%
    `[`(j = lapply(.SD, stri_conv, from = ""UTF-8"", to = ""Big5""))
  setnames(outTbl, stri_conv(names(outTbl), ""UTF-8"", ""Big5""))
  fwrite(outTbl, sprintf(""result/%s.csv"", as.character(time)))
  return(NULL)
}
Sys.setlocale(locale = backupLocale)
fwrite(rbindlist(lapply(list.files(""result"", ""\\.csv$""), fread)), ""merge.csv"")※ 引述《jack155861 (蕭)》之銘言：: 來分享一下我的程式碼: library(magrittr): library(httr): library(rvest): library(XML): library(dplyr): library(stringr): setwd(""J:/聖哲/資料運算/spider""): data<-read.csv(""test.csv"", header=T, sep="",""): #http://imgur.com/a/vpizi  我自己先用EXCEL創造出要載的年月日 這用R也可以做啦: #只是這個EXCEL之後還有其他功能: for (a in 1:length(data[,1])): {: url=""http://fhy.wra.gov.tw/ReservoirPage_2011/StorageCapacity.aspx"": txt=GET(url): viewstate = txt %>% read_html() %>% html_nodes(., css=""#__VIEWSTATE"") %>%: html_attr(""value""): #讀取viewstate: cboSearch=""所有水庫"": cboYear=data[a,2]: cboMonth=data[a,3]: cboDay=data[a,4]: #我的參數: dados <- list(  'ctl00$cphMain$cboSearch'=cboSearch,:                 'ctl00$cphMain$ucDate$cboYear'=cboYear,:                 'ctl00$cphMain$ucDate$cboMonth'=cboMonth,:                 'ctl00$cphMain$ucDate$cboDay'=cboDay,:                 '__VIEWSTATE'=viewstate): #此網頁有很多$ list裡面不能直接打$ 要有單引號就沒這問題: r <- POST(url, body=dados, cookies=unlist(txt$cookies),encode = ""form""): res_text <- content(r, ""text"", encoding = ""UTF-8"") %>%:   `Encoding<-`(""UTF-8"")  # Windows encodind issue: res_text: #看看資料有無出來: htmlParse(res_text,encoding = ""utf8""): tables <- readHTMLTable(htmlParse(res_text,encoding =: ""utf8""),stringsAsFactors=FALSE): View(tables[[1]]): #看看TABLE出來的資料有無正確  其實有些有跳欄位問題 但資料都有: name=tables[[1]][-1,1]: water_day=tables[[1]][-1,2]: time_day=paste(cboYear,""-"",cboMonth,""-"",cboDay,sep = """"): rain=tables[[1]][-1,4]: input=tables[[1]][-1,5]: output=tables[[1]][-1,6]: difference=tables[[1]][-1,7]: time_now=tables[[1]][-1,8]: height_now=tables[[1]][-1,9]: water_now=tables[[1]][-1,10]: water_percent_now=tables[[1]][-1,11]: result=cbind(name,water_day,time_day,rain,input,output,difference,time_now,height_now,water_now,water_percent_now): colnames(result) <- c(""水庫名稱"",""水庫基本數據_有效容量"",:                 ""每日蓄水統計_統計時間"",""每日蓄水統計_集水區降雨量"",:                 ""每日蓄水統計_進水量"",""每日蓄水統計_出水量"",:                 ""每日蓄水統計_與昨日水位差"",""即時水情資料_水情時間"",:                 ""即時水情資料_水位"",""即時水情資料_有效蓄水量"",:                 ""即時水情資料_蓄水量百分比""): #從table存取我要的資訊: write.csv(result, paste(""./result/"",time_day,"".CSV"",sep = """")): #每一天一個CSV檔案 之後可能需要 故先不做合併: }: a = list.files(""result""): dir = paste(""./result/"",a,sep=""""): n = length(dir): merge.data = read.csv(file = dir[1],header=T,sep="","")[-54,-1]: for (i in 2:n){:    new.data = read.csv(file = dir[i], header=T, sep="","")[-54,-1]:    merge.data = rbind(merge.data,new.data):  }: write.csv(merge.data,file = ""./merge.csv"",row.names=F): #所有CSV合併成為一個檔案: ※ 引述《jack155861 (蕭)》之銘言：: : 各位好: : 謝謝C大的說明  然後我又在網路上看到一個教學 他這個教學跟我網站的形式有點類似: : 網址如下：http://leoluyi.logdown.com/posts/406397-crawler-mops-2: : 我把我要爬蟲的網站  看了他的程式碼 他是屬於form data 如下圖: : http://imgur.com/a/Vy7mw: : 依照上面教學網址是要把form data的資料都放到R的函數理頭: : res <- POST(: :   ""http://fhy.wra.gov.tw/ReservoirPage_2011/StorageCapacity.aspx"",: :   body = ""XXXXX"",: : encode = ""form""): : 但是怎樣跑都跑不出來  跑的都是最新(2017/6/4)的資料: : 若我body只放以下這些有影響的參數也是如此: :   ctl00$cphMain$cboSearch:防汛重點水庫: :   ctl00$cphMain$ucDate$cboYear:2017: :   ctl00$cphMain$ucDate$cboMonth:6: :   ctl00$cphMain$ucDate$cboDay:2: : 請問各位大大  有哪裡用錯了嗎?--","R_Language"
"753","M.1496825540.A.A4E","jklkj","問題","view()無法看到全部欄位",2017-06-07 16:52:17,NA,NA,"[問題類型]:程式諮詢(我想用R 做某件事情，但是我不知道要怎麼用R 寫出來)[軟體熟悉度]:請把以下不需要的部份刪除入門(寫過其他程式，只是對語法不熟悉)[問題敘述]:
我在用view看資料的時候發現因為我的欄位過多(超過150)，所以無法全部欄位都看到
即便用str()也會被截掉，但是str我可以用str(df, list.len = ncol(df))
我也有用過edit()，但是有時會有下列的錯誤
can only handle vector and factor elements
想請問一下，view()有什麼辦法可以看到全部的欄位呢？或是有其他的語法可用
感謝

[程式範例]:[環境敘述]:請提供 sessionInfo() 的輸出結果，裡面含有所有你使用的作業系統、R 的版本和套件版本資訊，讓版友更容易找出錯誤[關鍵字]:truncated--","R_Language"
"754","M.1496821706.A.F27","hotlin0709","問題","同時擷取多個資料",2017-06-07 15:48:23,NA,NA,"[軟體熟悉度]:
新手(沒寫過程式，R 是我的第一次)

[問題敘述]:
想請問要怎麼同時擷取多個條件內容

例如我要擷取data裡的time這欄中time==01或time==08或time==15

把所有符合條件的資料存到data1<-

謝謝大家

--","R_Language"
"755","M.1496821029.A.562","BUQ","問題","ggplot2 有關scale_fill_或Legends",2017-06-07 15:37:04,NA,NA,"[問題類型]:程式諮詢(我想用R 做某件事情，但是我不知道要怎麼用R 寫出來)[軟體熟悉度]:新手(沒寫過程式，R 是我的第一次)

[問題敘述]:請簡略描述你所要做的事情，或是這個程式的目的[程式範例]:我想改  圖的Legends的文字內容  用google找到這教學http://www.cookbook-r.com/Graphs/Legends_(ggplot2)/其中的一段 http://ideone.com/g0dEeNhttp://i.imgur.com/tWPaACT.jpg  我想改標示上的文字也就是legend.texthttp://i.imgur.com/jyAuJmW.jpgQ1 為何範例 有時用scale_fill_manual 有時用scale_fill_discrete差別在哪？Q2 我的程式碼 http://ideone.com/JB8Vjw 我需要畫的是 geom_density有很多行被註解是因為在網路上找了很多解法 試都沒有用沒註解的  就是我現階段妥協的畫法http://i.imgur.com/J3NWTRi.jpg[環境敘述]:R version 3.3.3 (2017-03-06)Platform: x86_64-w64-mingw32/x64 (64-bit)Running under: Windows >= 8 x64 (build 9200)[關鍵字]:Legends ggplot2--","R_Language"
"756","M.1496814281.A.64F","tses89214","問題","Re: 網路爬蟲相關問題",2017-06-07 13:44:38,NA,NA,"※ 引述《tses89214 (幻想天空)》之銘言：: [問題類型]::: 程式諮詢(我想用R 做某件事情，但是我不知道要怎麼用R 寫出來): [軟體熟悉度]:: 入門(寫過其他程式，只是對語法不熟悉): [問題敘述]:: 各位好，我想要抓取旅遊網站上面的金額的資訊，就是橘色的NT$的部分: https://goo.gl/rTUzDp (網址過長所以縮了一下): 但因為沒有處理過動態的網站而卡關，: 目前進度是使用read_html以及readLines這兩個function試過，: 發現抓到東西的與看到的網頁原始碼不一樣。: 從開發者工具雖然有看到幾個.js的項目，: 卻不太知道該用GET或是POST什麼東西給他們，: 所以想問：該用什麼方法才能得到想要的資料呢?: 謝謝!: PS.只要能拿到網頁的原始碼就行了，後面的文字處理我可以自己來。: [關鍵字]::: 網路爬蟲:

抱歉又有新的問題了QQ，

目前進度是想要爬在各種行程裡面，不同票種(成人，小孩，老人等)的票價，

從開發者工具看到它是在選定套餐與時間之後，對一串網址傳送訊息得到資料，

以同一個行程當例子(https://goo.gl/rTUzDp)，範例網址如下：https://www.klook.com/xos_api/rest/arrangements_api/3547822.json?gateway=web&_=1496809592949但我搞不懂的是，他的""...api/3547822.json""這段，

那串數字是怎麼得到的? 不同的套餐、時間，那串數字就會不一樣，

想說如果能知道規律就能得到回傳的資訊了，

抑或者有其他的方法可以得到不同行程中的不同票種的票價嗎?


--","R_Language"
"757","M.1496799136.A.80A","peterwu76","問題","Re: Json to R and Data talbe/matrix arrange",2017-06-07 09:32:12,NA,NA,"感謝 celestialgod 前輩的幫忙
附上最後的code for download historical data，這樣也可以讓前輩了解我想做什麼。

好讀版https://hackmd.io/KwU2CMDMENQWmAZgEwGM4BZrmXcB2AThDmn2GQBNxKAGDVYYIA==?both備註說明:
原本也想考慮抓Realtime數據，結果發現抓出來的資料時間跟歷史資料最新的data時間
是一樣的，抓取資料的時間點跟最新能抓到的資料的時間點相隔8小時左右。

舉例來說，我09:00使用此code抓資料，抓出的資料最後(最新的)一筆資料的時間大概
是01:00。

所以最後放棄所謂Realtime抓資料的想法，不如抓歷史historical資料。

MY Final codes for historical data

# Get data from Json link
library(jsonlite)
url <- ""https://data.lass-net.org/data/history.php?device_id=74DA38C7D1D2""x <- fromJSON(url)

# Arrange data into table matrix
library(data.table)
library(lubridate)
outDT <- rbindlist(x$feeds$AirBox)

# Claim  the  timestamp into correct time format by lubridate package
outDT[ , `:=`(source = x$source, version = ymd_hms(x$version),
             device_id = x$device_id, timestamp = ymd_hms(timestamp))]

sortD <- outDT

# Capture data by column names

headers<-c(""timestamp"",""s_d0"",""s_t0"",""s_h0"",""date"",""time"",""device_id"",""gps_lon"",""gps_lat"",""version"")

sortD <- subset(outDT,select=headers)
# rename column names
colnames(sortD)[which(names(sortD) == ""s_d0"")] <- ""PM2.5""
colnames(sortD)[which(names(sortD) == ""s_t0"")] <- ""Temperature""
colnames(sortD)[which(names(sortD) == ""s_h0"")] <- ""Humidity""

# Sort data
sortD$timestamp <- as.POSIXct(sortD$timestamp, tz='UTC')
class(sortD$timestamp)
Final_data<-sortD[order(sortD$timestamp)]
View(Final_data)

# Output data
date <- sprintf(""AirBox_74DA38C7D1D2_%s.csv"", format(Sys.time(),""%Y%m%d%H%M""))
outfile = paste(""D:\\AirBoxTest\\"", date, sep = """")
write.csv(Final_data, file = outfile)


#################################
# Hourly average and output
#################################
Final_data_hourly<- aggregate(list(PM2.5 = Final_data$PM2.5,
                             Humidity = Final_data$Humidity,
                             Temperature = Final_data$Temperature),
                        list(hourofday = cut(Final_data$timestamp, ""1 hour"")),
                        mean)

# Output data
date <- sprintf(""AirBox_74DA38C7D1D2_Hourly_%s.csv"",
format(Sys.time(),""%Y%m%d%H%M""))
outfile = paste(""D:\\AirBoxTest\\"", date, sep = """")
write.csv(Final_data_hourly, file = outfile)

--","R_Language"
